"CustomerID","Country","TotalRevenue","TotalOrders","TotalItems","TotalProducts","AvgOrderValue","AvgItemPrice","AvgQuantityPerOrder","FirstPurchase","LastPurchase","DaysSinceFirst","DaysSinceLast","R_Score","F_Score","M_Score","Customer_Segment","IsUK"
15585,"United Kingdom",455.3,1,320,31,455.3,2.2641935483871,320,2011-06-16,2011-06-16,176,176,2,1,2,"Lost",1
15587,"United Kingdom",913.68,4,312,3,228.42,2.91666666666667,78,2010-12-23,2011-10-20,351,50,3,4,3,"Loyal Customers",1
15589,"United Kingdom",478.53,3,243,28,159.51,3.68931034482759,81,2011-02-02,2011-03-29,310,255,1,3,2,"Regular",1
15592,"United Kingdom",388.58,1,354,24,388.58,1.56458333333333,354,2011-10-24,2011-10-24,46,46,3,1,2,"Regular",1
15593,"United Kingdom",199.8,1,60,5,199.8,3.33,60,2011-09-30,2011-09-30,70,70,3,1,1,"Regular",1
15594,"United Kingdom",1771.78,5,983,85,354.356,3.15893203883495,196.6,2011-04-19,2011-11-24,234,15,4,4,4,"Champions",1
15596,"United Kingdom",1406.59,5,561,51,281.318,4.18324675324675,112.2,2010-12-09,2011-08-31,365,100,2,4,4,"At Risk",1
15597,"United Kingdom",324.57,1,279,22,324.57,1.60909090909091,279,2011-11-04,2011-11-04,35,35,3,1,2,"Regular",1
15598,"United Kingdom",240.68,1,160,14,240.68,2.55642857142857,160,2011-10-17,2011-10-17,53,53,3,1,1,"Regular",1
15599,"United Kingdom",761.74,2,718,50,380.87,1.88903846153846,359,2011-05-19,2011-11-13,204,26,4,3,3,"Loyal Customers",1
15601,"United Kingdom",6776.56,14,4983,230,484.04,2.68585365853659,355.928571428571,2010-12-02,2011-11-28,372,11,5,5,5,"Champions",1
15602,"United Kingdom",1297.87,9,1137,30,144.207777777778,2.40978260869565,126.333333333333,2010-12-06,2011-12-01,368,8,5,5,4,"Champions",1
15603,"United Kingdom",48.48,1,96,2,48.48,0.505,96,2011-09-22,2011-09-22,78,78,2,1,1,"Lost",1
15604,"United Kingdom",216.39,1,159,17,216.39,1.54352941176471,159,2011-10-18,2011-10-18,52,52,3,1,1,"Regular",1
15605,"United Kingdom",1198.23,5,441,61,239.646,4.58835820895522,88.2,2010-12-01,2011-11-03,373,36,3,4,4,"Loyal Customers",1
15606,"United Kingdom",2920.16,9,892,48,324.462222222222,3.71792207792208,99.1111111111111,2011-01-19,2011-10-09,324,61,3,5,5,"Loyal Customers",1
15607,"United Kingdom",104.76,1,202,13,104.76,1.17538461538462,202,2011-01-07,2011-01-07,336,336,1,1,1,"Lost",1
15608,"United Kingdom",1093.68,4,714,59,273.42,3.25566666666667,178.5,2011-08-11,2011-11-11,120,28,4,4,4,"Champions",1
15609,"United Kingdom",298.48,1,148,16,298.48,4.44625,148,2011-06-08,2011-06-08,184,184,1,1,2,"Lost",1
15610,"United Kingdom",112.46,1,66,6,112.46,1.87333333333333,66,2011-10-19,2011-10-19,51,51,3,1,1,"Regular",1
15611,"United Kingdom",1591.45,13,504,23,122.419230769231,5.77767441860465,38.7692307692308,2011-01-09,2011-11-30,334,9,5,5,4,"Champions",1
15612,"United Kingdom",195.15,2,52,4,97.575,6.14166666666667,26,2011-10-09,2011-11-03,61,36,3,3,1,"Regular",1
15615,"United Kingdom",10399.74,23,5508,184,452.162608695652,2.56293144208038,239.478260869565,2010-12-15,2011-11-29,359,10,5,5,5,"Champions",1
15618,"United Kingdom",776.851,4,454,39,194.21275,2.55091111111111,113.5,2011-07-26,2011-11-07,136,32,4,4,3,"Loyal Customers",1
15619,"United Kingdom",336.4,1,136,3,336.4,4.41666666666667,136,2011-11-29,2011-11-29,10,10,5,1,2,"Promising",1
15620,"United Kingdom",1553.18,3,915,92,517.726666666667,3.7297,305,2010-12-16,2011-10-14,358,56,3,3,4,"Loyal Customers",1
15621,"United Kingdom",1293.03,4,501,11,323.2575,2.06625,125.25,2011-11-18,2011-12-05,21,4,5,4,4,"Champions",1
15622,"United Kingdom",3709.56,9,1674,169,412.173333333333,4.08372972972973,186,2011-03-02,2011-10-27,282,43,3,5,5,"Loyal Customers",1
15623,"United Kingdom",301.03,1,125,19,301.03,4.29052631578947,125,2011-07-21,2011-07-21,141,141,2,1,2,"Lost",1
15624,"United Kingdom",588.13,4,357,26,147.0325,3.65617647058824,89.25,2011-03-28,2011-08-15,256,116,2,4,3,"At Risk",1
15625,"United Kingdom",1534.26,4,1188,44,383.565,1.62359375,297,2011-04-18,2011-08-28,235,103,2,4,4,"At Risk",1
15626,"United Kingdom",675.8,2,766,49,337.9,1.6469387755102,383,2011-01-14,2011-09-26,329,74,2,3,3,"Regular",1
15628,"United Kingdom",2870.24,9,1894,85,318.915555555556,2.30464516129032,210.444444444444,2010-12-08,2011-12-05,366,4,5,5,5,"Champions",1
15630,"United Kingdom",1186.35,2,800,57,593.175,2.82716666666667,400,2011-05-19,2011-10-25,204,45,3,3,4,"Loyal Customers",1
15632,"United Kingdom",3285.31,8,2109,107,410.66375,2.69592814371258,263.625,2011-03-10,2011-11-24,274,15,4,5,5,"Champions",1
15634,"United Kingdom",243.55,1,99,15,243.55,3.72666666666667,99,2011-11-22,2011-11-22,17,17,4,1,1,"Promising",1
15636,"United Kingdom",724.76,2,284,20,362.38,3.1712,142,2011-03-02,2011-09-11,282,89,2,3,3,"Regular",1
15637,"United Kingdom",223.36,1,128,15,223.36,3.02666666666667,128,2011-10-18,2011-10-18,52,52,3,1,1,"Regular",1
15639,"United Kingdom",425.32,1,323,25,425.32,4.3084,323,2011-07-28,2011-07-28,134,134,2,1,2,"Lost",1
15640,"United Kingdom",12515.66,15,6607,240,834.377333333333,2.78946280991736,440.466666666667,2010-12-02,2011-12-05,372,4,5,5,5,"Champions",1
15641,"United Kingdom",1887.2,4,1562,102,471.8,1.90957983193277,390.5,2010-12-15,2011-08-26,359,105,2,4,4,"At Risk",1
15643,"United Kingdom",664,3,246,31,221.333333333333,5.9330303030303,82,2011-03-02,2011-05-31,282,192,1,3,3,"Regular",1
15644,"United Kingdom",813,4,557,166,203.25,1.78193277310924,139.25,2011-03-23,2011-06-26,261,166,2,4,3,"At Risk",1
15645,"United Kingdom",612.01,1,256,50,612.01,2.95269230769231,256,2011-11-21,2011-11-21,18,18,4,1,3,"Promising",1
15646,"United Kingdom",447.64,3,394,35,149.213333333333,2.91428571428571,131.333333333333,2010-12-02,2011-07-05,372,157,2,3,2,"Regular",1
15648,"United Kingdom",657.35,2,221,23,328.675,4.58,110.5,2011-03-17,2011-05-19,267,204,1,3,3,"Regular",1
15649,"United Kingdom",816,2,192,1,408,4.25,96,2010-12-07,2011-01-07,367,336,1,3,3,"Regular",1
15651,"United Kingdom",646.3,3,479,27,215.433333333333,2.1584375,159.666666666667,2011-03-24,2011-11-03,260,36,3,3,3,"Loyal Customers",1
15652,"United Kingdom",337.74,1,208,21,337.74,3.85333333333333,208,2011-09-09,2011-09-09,91,91,2,1,2,"Lost",1
15653,"United Kingdom",877.44,2,1200,4,438.72,0.906666666666667,600,2011-08-16,2011-09-08,115,92,2,3,3,"Regular",1
15654,"United Kingdom",922.53,2,475,15,461.265,3.07095238095238,237.5,2011-11-13,2011-11-30,26,9,5,3,3,"Loyal Customers",1
15655,"United Kingdom",560.67,1,324,34,560.67,3.09205882352941,324,2011-04-10,2011-04-10,243,243,1,1,3,"Lost",1
15656,"United Kingdom",748.5,4,343,46,187.125,4.41127659574468,85.75,2011-02-28,2011-10-25,284,45,3,4,3,"Loyal Customers",1
15657,"United Kingdom",30,1,24,1,30,1.25,24,2011-11-17,2011-11-17,22,22,4,1,1,"Promising",1
15658,"United Kingdom",1024.1,5,242,40,204.82,6.24479166666667,48.4,2010-12-02,2011-06-02,372,190,1,4,4,"At Risk",1
15659,"United Kingdom",306.45,1,111,11,306.45,5.45909090909091,111,2011-10-27,2011-10-27,43,43,3,1,2,"Regular",1
15660,"United Kingdom",1600.86,9,1050,55,177.873333333333,2.33477777777778,116.666666666667,2010-12-09,2011-11-14,365,25,4,5,4,"Champions",1
15661,"United Kingdom",309.8,2,236,4,154.9,0.91,118,2011-01-05,2011-01-26,338,317,1,3,2,"Regular",1
15663,"United Kingdom",138.14,1,106,9,138.14,2.51,106,2011-08-25,2011-08-25,106,106,2,1,1,"Lost",1
15664,"United Kingdom",386.43,1,157,17,386.43,4.16529411764706,157,2011-10-20,2011-10-20,50,50,3,1,2,"Regular",1
15665,"United Kingdom",2242.01,2,1666,92,1121.005,2.26318965517241,833,2011-04-10,2011-06-24,243,168,2,3,5,"Regular",1
15667,"United Kingdom",301.32,1,240,13,301.32,1.55538461538462,240,2011-10-31,2011-10-31,39,39,3,1,2,"Regular",1
15668,"United Kingdom",76.32,1,72,1,76.32,1.06,72,2011-05-06,2011-05-06,217,217,1,1,1,"Lost",1
15669,"United Kingdom",684.34,4,342,31,171.085,3.21212121212121,85.5,2011-03-21,2011-10-30,263,40,3,4,3,"Loyal Customers",1
15670,"United Kingdom",173.05,1,91,12,173.05,3.15,91,2011-02-16,2011-02-16,296,296,1,1,1,"Lost",1
15671,"United Kingdom",2657.13,7,1699,52,379.59,2.41628205128205,242.714285714286,2011-03-14,2011-11-21,270,18,4,5,5,"Champions",1
15673,"United Kingdom",2881.02,4,1514,107,720.255,2.94922580645161,378.5,2011-01-16,2011-09-12,327,88,2,4,5,"At Risk",1
15674,"United Kingdom",2446.6,5,1275,88,489.32,5.78,255,2011-03-30,2011-09-27,254,73,2,4,5,"At Risk",1
15675,"United Kingdom",323.69,3,527,20,107.896666666667,2.87904761904762,175.666666666667,2011-03-04,2011-09-19,280,81,2,3,2,"Regular",1
15676,"United Kingdom",3435.76,3,2252,191,1145.25333333333,3.19584158415842,750.666666666667,2011-03-01,2011-11-21,283,18,4,3,5,"Loyal Customers",1
15677,"United Kingdom",657.23,1,319,33,657.23,3.58212121212121,319,2011-10-21,2011-10-21,49,49,3,1,3,"Regular",1
15678,"United Kingdom",352.7,1,184,12,352.7,2.04,184,2011-10-18,2011-10-18,52,52,3,1,2,"Regular",1
15679,"United Kingdom",781.28,4,1170,98,195.32,1.10436363636364,292.5,2011-06-10,2011-11-15,182,24,4,4,3,"Loyal Customers",1
15680,"United Kingdom",1333.68,3,952,61,444.56,2.42,317.333333333333,2010-12-08,2011-11-30,366,9,5,3,4,"Loyal Customers",1
15681,"United Kingdom",1426.16,5,816,32,285.232,1.96905660377359,163.2,2011-03-04,2011-11-14,280,25,4,4,4,"Champions",1
15683,"United Kingdom",193.75,1,131,10,193.75,2.163,131,2011-08-14,2011-08-14,117,117,2,1,1,"Lost",1
15687,"United Kingdom",2993.1,9,1310,119,332.566666666667,4.24825301204819,145.555555555556,2011-01-13,2011-12-01,330,8,5,5,5,"Champions",1
15689,"United Kingdom",254.1,2,84,8,127.05,3.5,42,2010-12-13,2011-08-12,361,119,2,3,2,"Regular",1
15690,"United Kingdom",239.76,2,408,19,119.88,0.683157894736842,204,2011-08-31,2011-12-05,100,4,5,3,1,"Regular",1
15691,"United Kingdom",136.8,1,72,2,136.8,1.9,72,2011-04-01,2011-04-01,252,252,1,1,1,"Lost",1
15692,"United Kingdom",191.04,1,138,12,191.04,1.90416666666667,138,2011-11-11,2011-11-11,28,28,4,1,1,"Promising",1
15694,"United Kingdom",6479.4,14,1677,42,462.814285714286,4.71076923076923,119.785714285714,2010-12-01,2011-12-09,373,0,5,5,5,"Champions",1
15695,"United Kingdom",409.98,2,212,22,204.99,2.88727272727273,106,2011-03-18,2011-03-18,266,266,1,3,2,"Regular",1
15696,"United Kingdom",2736.46,8,1028,140,342.0575,4.26625730994152,128.5,2011-01-17,2011-11-06,326,33,3,5,5,"Loyal Customers",1
15699,"United Kingdom",309.65,1,113,18,309.65,6.18111111111111,113,2011-11-22,2011-11-22,17,17,4,1,2,"Promising",1
15700,"United Kingdom",696.68,2,357,85,348.34,2.93348837209302,178.5,2011-06-19,2011-06-20,173,172,2,3,3,"Regular",1
15701,"United Kingdom",1542.14,4,923,193,385.535,2.94168776371308,230.75,2011-08-21,2011-12-07,110,2,5,4,4,"Champions",1
15703,"United Kingdom",211.5,1,66,5,211.5,2.93,66,2011-03-20,2011-03-20,264,264,1,1,1,"Lost",1
15704,"United Kingdom",2293.62,4,1028,79,573.405,3.22700854700855,257,2011-05-08,2011-07-22,215,140,2,4,5,"At Risk",1
15705,"United Kingdom",143.1,1,62,6,143.1,6.05,62,2011-05-22,2011-05-22,201,201,1,1,1,"Lost",1
15706,"United Kingdom",1060.56,4,321,50,265.14,5.12618181818182,80.25,2011-08-15,2011-10-07,116,63,3,4,4,"Loyal Customers",1
15707,"United Kingdom",945.58,4,605,126,236.395,2.2814953271028,151.25,2011-09-14,2011-11-04,86,35,3,4,4,"Loyal Customers",1
15708,"United Kingdom",3364.24,7,1267,124,480.605714285714,4.0928125,181,2010-12-05,2011-10-30,369,40,3,5,5,"Loyal Customers",1
15709,"United Kingdom",133.25,1,121,6,133.25,2.415,121,2011-03-01,2011-03-01,283,283,1,1,1,"Lost",1
15712,"United Kingdom",1072.36,5,486,41,214.472,3.66679245283019,97.2,2011-02-25,2011-11-30,287,9,5,4,4,"Champions",1
15713,"United Kingdom",356.7,2,150,18,178.35,5.33842105263158,75,2010-12-08,2011-07-19,366,143,2,3,2,"Regular",1
15714,"United Kingdom",330.88,2,187,34,165.44,3.06142857142857,93.5,2011-09-23,2011-11-28,77,11,5,3,2,"Regular",1
15716,"United Kingdom",1118.81,4,744,101,279.7025,2.28872881355932,186,2010-12-05,2011-07-17,369,145,2,4,4,"At Risk",1
15717,"United Kingdom",150.3,1,70,7,150.3,2.47142857142857,70,2011-04-19,2011-04-19,234,234,1,1,1,"Lost",1
15719,"United Kingdom",5045.61,13,2725,299,388.123846153846,2.20055496264674,209.615384615385,2011-01-06,2011-11-07,337,32,4,5,5,"Champions",1
15720,"United Kingdom",598.73,1,281,128,598.73,2.46609375,281,2011-11-15,2011-11-15,24,24,4,1,3,"Promising",1
15721,"United Kingdom",507.08,1,409,80,507.08,2.05714285714286,409,2011-11-28,2011-11-28,11,11,5,1,3,"Promising",1
15722,"United Kingdom",2222.56,5,1026,45,444.512,3.04753623188406,205.2,2011-02-22,2011-11-04,290,35,3,4,5,"Loyal Customers",1
15723,"United Kingdom",203.1,1,87,37,203.1,2.58536585365854,87,2010-12-10,2010-12-10,364,364,1,1,1,"Lost",1
15724,"United Kingdom",218.25,2,73,11,109.125,3.41363636363636,36.5,2011-02-28,2011-05-22,284,201,1,3,1,"Regular",1
15725,"United Kingdom",415.25,1,221,32,415.25,2.65125,221,2011-11-24,2011-11-24,15,15,4,1,2,"Promising",1
15727,"United Kingdom",5178.96,7,3065,213,739.851428571429,3.24814569536424,437.857142857143,2010-12-15,2011-11-23,359,16,4,5,5,"Champions",1
15729,"United Kingdom",85,1,28,5,85,3.75,28,2011-05-11,2011-05-11,212,212,1,1,1,"Lost",1
15730,"United Kingdom",1120.88,3,689,68,373.626666666667,2.96757142857143,229.666666666667,2011-05-17,2011-10-05,206,65,3,3,4,"Loyal Customers",1
15732,"United Kingdom",294.12,2,215,13,147.06,1.89071428571429,107.5,2010-12-02,2011-05-11,372,212,1,3,2,"Regular",1
15733,"United Kingdom",162.3,1,62,10,162.3,4.35,62,2011-03-02,2011-03-02,282,282,1,1,1,"Lost",1
15734,"United Kingdom",1339.45,2,346,25,669.725,4.84384615384615,173,2011-05-23,2011-08-17,200,114,2,3,4,"Regular",1
15737,"United Kingdom",1205.12,8,599,60,150.64,3.91041666666667,74.875,2011-04-11,2011-11-25,242,14,4,5,4,"Champions",1
15738,"United Kingdom",4812.42,16,2982,46,300.77625,2.12121387283237,186.375,2010-12-02,2011-11-21,372,18,4,5,5,"Champions",1
15739,"United Kingdom",449.12,1,472,8,449.12,2.52375,472,2011-10-04,2011-10-04,66,66,3,1,2,"Regular",1
15740,"United Kingdom",154.88,1,152,9,154.88,2.47222222222222,152,2011-10-21,2011-10-21,49,49,3,1,1,"Regular",1
15743,"United Kingdom",784.46,4,216,59,196.115,4.68386363636364,54,2011-06-08,2011-11-23,184,16,4,4,3,"Loyal Customers",1
15744,"United Kingdom",34.8,1,120,3,34.8,0.29,120,2011-09-23,2011-09-23,77,77,2,1,1,"Lost",1
15745,"United Kingdom",1094.59,4,421,57,273.6475,4.30225806451613,105.25,2011-04-17,2011-11-20,236,19,4,4,4,"Champions",1
15746,"United Kingdom",196.88,1,178,28,196.88,1.48357142857143,178,2011-07-28,2011-07-28,134,134,2,1,1,"Lost",1
15747,"United Kingdom",974.04,3,480,52,324.68,2.45956989247312,160,2011-06-20,2011-11-27,172,12,5,3,4,"Loyal Customers",1
15748,"United Kingdom",149.31,1,51,19,149.31,3.73619047619048,51,2011-10-30,2011-10-30,40,40,3,1,1,"Regular",1
15749,"United Kingdom",44534.3,3,18028,5,14844.7666666667,3.044,6009.33333333333,2011-01-11,2011-04-18,332,235,1,3,5,"Regular",1
15750,"United Kingdom",2465.48,8,1786,214,308.185,2.43430034129693,223.25,2010-12-08,2011-12-07,366,2,5,5,5,"Champions",1
15752,"United Kingdom",2637.38,7,1978,236,376.768571428571,1.75267639902676,282.571428571429,2010-12-02,2011-10-31,372,39,3,5,5,"Loyal Customers",1
15753,"United Kingdom",79.2,1,144,1,79.2,0.55,144,2011-02-08,2011-02-08,304,304,1,1,1,"Lost",1
15754,"United Kingdom",458.57,3,199,24,152.856666666667,2.72392857142857,66.3333333333333,2011-04-07,2011-10-19,246,51,3,3,2,"Regular",1
15755,"United Kingdom",2364.25,6,1427,127,394.041666666667,3.17851063829787,237.833333333333,2011-02-18,2011-11-29,294,10,5,5,5,"Champions",1
15756,"United Kingdom",532.96,4,242,160,133.24,2.47723958333333,60.5,2011-04-04,2011-10-09,249,61,3,4,3,"Loyal Customers",1
15757,"United Kingdom",714.42,2,491,43,357.21,2.72955555555556,245.5,2011-05-06,2011-10-05,217,65,3,3,3,"Loyal Customers",1
15758,"United Kingdom",205.25,1,47,9,205.25,4.42777777777778,47,2011-11-15,2011-11-15,24,24,4,2,1,"Promising",1
15759,"United Kingdom",253.04,3,60,5,84.3466666666667,5.17428571428571,20,2010-12-16,2011-05-05,358,218,1,3,2,"Regular",1
15762,"United Kingdom",583.75,2,251,37,291.875,4.00189189189189,125.5,2011-09-23,2011-10-05,77,65,3,3,3,"Loyal Customers",1
15763,"United Kingdom",1086.92,2,271,58,543.46,6.65934426229508,135.5,2011-09-23,2011-11-08,77,31,4,3,4,"Loyal Customers",1
15764,"United Kingdom",3279.97,6,2050,150,546.661666666667,2.83666666666667,341.666666666667,2011-03-08,2011-09-12,276,88,2,5,5,"At Risk",1
15766,"United Kingdom",315.06,1,170,11,315.06,3.20818181818182,170,2011-10-06,2011-10-06,64,64,3,2,2,"Regular",1
15768,"United Kingdom",621.83,3,244,23,207.276666666667,7.89925925925926,81.3333333333333,2011-04-28,2011-08-16,225,115,2,3,3,"Regular",1
15769,"United Kingdom",56252.72,26,29672,26,2163.56615384615,2.05076923076923,1141.23076923077,2010-12-03,2011-12-02,371,7,5,5,5,"Champions",1
15773,"United Kingdom",635.68,1,311,10,635.68,1.334,311,2011-12-04,2011-12-04,5,5,5,2,3,"Promising",1
15774,"United Kingdom",270.8,1,87,25,270.8,4.802,87,2011-10-02,2011-10-02,68,68,3,2,2,"Regular",1
15775,"United Kingdom",104.9,1,68,7,104.9,2.47142857142857,68,2011-04-08,2011-04-08,245,245,1,2,1,"Lost",1
15776,"United Kingdom",241.62,1,138,18,241.62,4.18388888888889,138,2011-07-29,2011-07-29,133,133,2,2,1,"Lost",1
15777,"United Kingdom",1047.11,4,378,18,261.7775,3.82333333333333,94.5,2010-12-13,2011-04-12,361,241,1,4,4,"At Risk",1
15780,"United Kingdom",475.28,3,220,26,158.426666666667,4.15758620689655,73.3333333333333,2010-12-17,2011-06-09,357,183,1,4,2,"At Risk",1
15781,"United Kingdom",345.46,3,180,20,115.153333333333,3.9675,60,2011-02-07,2011-11-14,305,25,4,4,2,"Regular",1
15782,"United Kingdom",2614.74,3,864,34,871.58,6.11418604651163,288,2011-09-11,2011-11-30,89,9,5,4,5,"Champions",1
15783,"United Kingdom",246.3,1,212,14,246.3,3.43642857142857,212,2011-11-29,2011-11-29,10,10,5,2,1,"Promising",1
15785,"United Kingdom",2328.97,5,1612,58,465.794,3.2433734939759,322.4,2011-02-17,2011-11-07,295,32,4,4,5,"Champions",1
15786,"United Kingdom",4932.2,3,3364,257,1644.06666666667,2.73232209737828,1121.33333333333,2011-08-17,2011-10-24,114,46,3,4,5,"Loyal Customers",1
15787,"United Kingdom",948.05,3,540,156,316.016666666667,2.16470873786408,180,2011-10-09,2011-11-13,61,26,4,4,4,"Champions",1
15789,"United Kingdom",351.3,1,438,25,351.3,0.9984,438,2010-12-16,2010-12-16,358,358,1,2,2,"Lost",1
15790,"United Kingdom",220.85,1,114,34,220.85,3.42428571428571,114,2011-11-29,2011-11-29,10,10,5,2,1,"Promising",1
15791,"United Kingdom",1612.69,2,731,66,806.345,3.25626666666667,365.5,2011-05-19,2011-10-27,204,43,3,3,4,"Loyal Customers",1
15793,"United Kingdom",965.61,3,553,6,321.87,3.0975,184.333333333333,2011-03-16,2011-11-25,268,14,4,4,4,"Champions",1
15795,"United Kingdom",610.01,1,581,42,610.01,3.05809523809524,581,2011-07-13,2011-07-13,149,149,2,2,3,"Lost",1
15796,"United Kingdom",2711.56,8,861,70,338.945,3.90225563909774,107.625,2011-02-10,2011-12-08,302,1,5,5,5,"Champions",1
15797,"United Kingdom",2207.4,4,873,8,551.85,4.23125,218.25,2011-01-24,2011-08-18,319,113,2,4,5,"At Risk",1
15799,"United Kingdom",884.14,3,955,94,294.713333333333,2.26744897959184,318.333333333333,2011-01-09,2011-09-25,334,75,2,4,3,"At Risk",1
15800,"United Kingdom",699.08,2,335,116,349.54,2.71268907563025,167.5,2011-04-07,2011-08-24,246,107,2,3,3,"Regular",1
15801,"United Kingdom",1063.95,3,570,61,354.65,2.96421875,190,2011-08-22,2011-10-24,109,46,3,4,4,"Loyal Customers",1
15802,"United Kingdom",451.42,1,1,1,451.42,451.42,1,2011-07-20,2011-07-20,142,142,2,2,2,"Lost",1
15803,"United Kingdom",415.82,1,290,8,415.82,1.74875,290,2011-10-19,2011-10-19,51,51,3,2,2,"Regular",1
15804,"United Kingdom",4206.39,13,2565,170,323.568461538462,3.71049618320611,197.307692307692,2011-05-25,2011-12-09,198,0,5,5,5,"Champions",1
15805,"United Kingdom",5528.48,17,3387,220,325.204705882353,2.74239202657807,199.235294117647,2010-12-10,2011-11-16,364,23,4,5,5,"Champions",1
15806,"United Kingdom",784.58,3,602,24,261.526666666667,2.0041935483871,200.666666666667,2011-03-08,2011-10-24,276,46,3,4,3,"Loyal Customers",1
15807,"United Kingdom",903.9,3,430,48,301.3,2.58125,143.333333333333,2011-09-23,2011-10-20,77,50,3,4,3,"Loyal Customers",1
15808,"United Kingdom",3734.97,4,1343,142,933.7425,3.57884615384615,335.75,2010-12-05,2011-02-06,369,306,1,4,5,"At Risk",1
15809,"United Kingdom",515.77,5,301,31,103.154,4.12314285714286,60.2,2011-02-10,2011-11-03,302,36,3,4,3,"Loyal Customers",1
15810,"United Kingdom",1391.98,4,861,66,347.995,2.66123595505618,215.25,2011-02-16,2011-09-22,296,78,2,4,4,"At Risk",1
15811,"United Kingdom",2218.62,6,1071,117,369.77,3.48766917293233,178.5,2010-12-09,2011-11-17,365,22,4,5,5,"Champions",1
15812,"United Kingdom",1801.14,5,922,36,360.228,5.05170731707317,184.4,2011-01-26,2011-08-24,317,107,2,4,4,"At Risk",1
15813,"United Kingdom",1303.91,2,603,40,651.955,3.775,301.5,2011-04-14,2011-05-16,239,207,1,3,4,"Regular",1
15814,"United Kingdom",1945.33,4,1271,63,486.3325,3.28486111111111,317.75,2011-10-20,2011-11-23,50,16,4,4,4,"Champions",1
15815,"United Kingdom",2100.6,5,1856,33,420.12,2.16040816326531,371.2,2011-03-25,2011-10-07,259,63,3,4,5,"Loyal Customers",1
15819,"United Kingdom",1905.45,4,1357,96,476.3625,2.00162601626016,339.25,2011-03-08,2011-10-21,276,49,3,4,4,"Loyal Customers",1
15820,"United Kingdom",206.98,1,128,17,206.98,2.24941176470588,128,2011-01-24,2011-01-24,319,319,1,2,1,"Lost",1
15821,"United Kingdom",570.96,2,202,57,285.48,3.69645161290323,101,2011-10-09,2011-10-26,61,44,3,3,3,"Loyal Customers",1
15822,"United Kingdom",885.47,2,375,28,442.735,3.36939393939394,187.5,2010-12-15,2011-12-06,359,3,5,3,3,"Loyal Customers",1
15823,"United Kingdom",15,1,1,1,15,15,1,2010-12-02,2010-12-02,372,372,1,2,1,"Lost",1
15825,"United Kingdom",532.94,1,220,20,532.94,8.8395,220,2011-06-20,2011-06-20,172,172,2,2,3,"Lost",1
15826,"United Kingdom",1654.31,3,963,64,551.436666666667,3.20941176470588,321,2011-05-13,2011-10-14,210,56,3,4,4,"Loyal Customers",1
15827,"United Kingdom",1836.09,14,882,72,131.149285714286,4.35313043478261,63,2010-12-02,2011-09-27,372,73,2,5,4,"At Risk",1
15829,"United Kingdom",636.14,2,996,44,318.07,1.05274509803922,498,2011-07-22,2011-09-01,140,99,2,3,3,"Regular",1
15830,"United Kingdom",576,1,415,39,576,2.91384615384615,415,2011-11-02,2011-11-02,37,37,3,2,3,"Regular",1
15831,"United Kingdom",801.76,3,1105,63,267.253333333333,2.64161764705882,368.333333333333,2011-01-19,2011-10-12,324,58,3,4,3,"Loyal Customers",1
15832,"United Kingdom",836.79,1,465,54,836.79,2.31018518518519,465,2011-03-30,2011-03-30,254,254,1,2,3,"Lost",1
15834,"United Kingdom",2233.75,4,965,242,558.4375,4.06948717948718,241.25,2011-03-07,2011-09-30,277,70,3,4,5,"Loyal Customers",1
15835,"United Kingdom",954.09,4,439,47,238.5225,3.073,109.75,2011-01-13,2011-10-26,330,44,3,4,4,"Loyal Customers",1
15836,"United Kingdom",137.37,1,26,10,137.37,9.244,26,2011-10-20,2011-10-20,50,50,3,2,1,"Regular",1
15837,"United Kingdom",391.98,1,189,24,391.98,4.09125,189,2011-10-06,2011-10-06,64,64,3,2,2,"Regular",1
15838,"United Kingdom",33643.08,19,18368,54,1770.68842105263,1.94197604790419,966.736842105263,2010-12-07,2011-11-28,367,11,5,5,5,"Champions",1
15839,"United Kingdom",1048.49,3,675,56,349.496666666667,2.12838709677419,225,2011-07-14,2011-11-06,148,33,3,4,4,"Loyal Customers",1
15840,"United Kingdom",355.56,2,396,26,177.78,1.96111111111111,198,2011-06-20,2011-10-12,172,58,3,3,2,"Regular",1
15841,"United Kingdom",1224.06,4,942,36,306.015,1.4168085106383,235.5,2011-01-05,2011-09-28,338,72,2,4,4,"At Risk",1
15843,"United Kingdom",118.95,1,27,8,118.95,7.14375,27,2011-02-09,2011-02-09,303,303,1,2,1,"Lost",1
15844,"United Kingdom",130.74,1,134,11,130.74,1.79363636363636,134,2011-10-24,2011-10-24,46,46,3,2,1,"Regular",1
15845,"United Kingdom",3711.77,8,1926,97,463.97125,2.73014492753623,240.75,2011-01-06,2011-11-22,337,17,4,5,5,"Champions",1
15847,"United Kingdom",389.27,2,449,22,194.635,3.35,224.5,2011-02-24,2011-11-01,288,38,3,3,2,"Regular",1
15850,"United Kingdom",238.85,2,302,87,119.425,1.56381443298969,151,2011-06-24,2011-11-20,168,19,4,3,1,"Regular",1
15852,"United Kingdom",160.71,2,48,22,80.355,3.355,24,2011-05-26,2011-06-06,197,186,1,3,1,"Regular",1
15853,"United Kingdom",110.8,1,135,29,110.8,1.46933333333333,135,2011-10-19,2011-10-19,51,51,3,2,1,"Regular",1
